poi_id,lat,lng,name,parking,access,capacity_osm
way/1093480889,43.124296,141.2705074,,surface,customers,
way/1095097050,43.0521056,141.3435336,ASAHI PARK 南6条西10丁目,surface,customers,22
way/1095104406,43.1021691,141.2921881,,,customers,
way/1095106088,43.0995214,141.2930222,,,customers,
way/1095106090,43.0998679,141.2930465,,,customers,
way/1095361294,43.0387447,141.4754825,Dパーキング,multi-storey,,
way/1095524289,43.0671374,141.4079658,,,customers,
way/1095920328,43.0983151,141.2635985,,,customers,
way/1095920335,43.0991257,141.264369,,,customers,
way/1096242124,43.1138658,141.2716873,,,customers,
way/1096304409,43.1150887,141.2708099,,,customers,
way/1096441997,43.0815699,141.4044361,,,private,
way/1096445614,43.1814172,141.3988961,,,,
way/1096486607,43.2381139,141.0092587,,surface,,10
way/1096487863,43.237483,141.0078593,,,,
way/1096487864,43.2372553,141.0071218,,,,
way/1096828739,43.3162014,141.5605119,,,,
way/1096972516,42.9921619,141.4388714,,rooftop,,
way/1097245164,43.1286692,141.2361169,,,customers,
way/1097245165,43.1294263,141.2354409,,,customers,
way/1097411069,43.1488089,141.2823475,,,customers,
way/1097435496,43.0048298,141.433632,,multi-storey,private,
way/1097479100,43.1855133,141.3084892,,,customers,
way/1097479101,43.1835495,141.3095062,,,customers,
way/1097479102,43.1849816,141.3116751,,,customers,
way/1097490394,43.1938884,141.3278929,,,customers,
way/1097494654,43.2086964,141.3328619,,,customers,
way/1097499975,43.2225476,141.3439671,,,customers,
way/1097608223,43.088657,141.3117376,,,customers,
way/1097608224,43.0892763,141.3108433,,,customers,
way/1097608225,43.0910225,141.3095576,,,customers,
way/1097608226,43.0921673,141.3068456,,,customers,
way/1097608309,43.092659,141.3062063,,,customers,
way/1097611225,43.128635,141.5062621,,surface,customers,
way/1098210333,42.9877569,141.5567088,,,,
way/1098227888,43.0483098,141.3796724,ネクステップ 豊平2･10 パーキング,surface,customers,
way/1098227889,43.0483721,141.379748,,surface,customers,
way/1099477751,43.1845069,141.0215728,,multi-storey,,
way/1099793252,43.037638,141.4742918,Dパーキング,,,
way/1099842379,43.0179965,141.3879126,,multi-storey,,
way/1099842387,43.0189281,141.387298,,rooftop,,
way/1100615055,42.9722251,141.4700325,,multi-storey,,
way/1101862907,43.0666358,141.3313701,,surface,customers,3
way/1101862908,43.0666924,141.3313558,,surface,private,4
way/1101891330,43.0696807,141.3505492,札幌駅北口地下駐車場,underground,yes,230
way/1101898670,43.0114614,141.3671089,,surface,,
way/1102276269,43.0329557,141.3944507,,surface,customers,
way/1102550456,43.0858023,141.2781168,,surface,customers,
way/1102552135,43.0793675,141.2679253,,surface,customers,15
way/1102634407,43.0732266,141.2806729,,surface,customers,
way/1102636811,43.0768883,141.2841779,,surface,customers,
way/1102636812,43.0768591,141.2843411,,surface,customers,
way/1102636813,43.0767857,141.2844697,,surface,customers,
way/1102636814,43.0770773,141.2840351,,surface,private,
way/1102636815,43.0766523,141.2846959,,surface,customers,3
way/1103235800,43.1080664,141.5538404,,surface,,
way/1103532344,43.068663,141.3199019,,,,
way/1103844295,43.1883312,140.7881857,,surface,,
way/1106761120,42.901467,140.7485918,,,,
way/1107660027,43.0466663,141.3378854,,surface,customers,
way/1108085375,43.1282135,141.2545039,,,permissive,
way/1108085376,43.1277432,141.2555767,,,customers,
way/1108095945,43.1284252,141.2531717,,,customers,
way/1108095946,43.1286191,141.2529348,,,customers,
way/1108096893,43.1266411,141.2535033,,,customers,
way/1108097550,43.1261305,141.2525493,,,customers,
way/1108097551,43.1261115,141.2533074,,,customers,
way/1108113238,43.1837242,141.319634,,surface,,
way/1108113239,43.1826985,141.3213476,,surface,,
way/1108260949,43.1300097,141.2516152,,,customers,
way/1108262344,43.1298695,141.2586867,,,customers,
way/1109043227,43.0576333,141.3129654,,,customers,
way/1109612782,43.1306505,141.2526371,,,private,
way/1109612784,43.1303061,141.2519767,,,private,
way/1109612785,43.130326,141.2530314,,,private,
way/1109612786,43.1306443,141.2532794,,,private,
way/1109612787,43.1310249,141.2528636,,,private,
way/1109612788,43.1313729,141.253524,,,private,
way/1109612790,43.1316687,141.2539184,,,private,
way/1109612791,43.1316887,141.2546704,,,private,
way/1109612792,43.1310206,141.2549006,,,private,
way/1109612793,43.1308919,141.256263,,,private,
way/1109612794,43.1302611,141.2547527,,,private,
way/1109612795,43.1302771,141.2539652,,,private,
way/1109965566,43.0562937,141.3358229,,surface,customers,
way/1110234873,42.9762927,141.4815105,,,,
way/1110263283,43.0664187,141.3322385,,surface,private,
way/1110263284,43.0661686,141.3326915,,,private,
way/1110263285,43.0664435,141.3326465,,,customers,
way/1110297680,43.0745507,141.3531412,,,,
way/1110372933,43.0496998,141.4665235,,surface,,
way/1110372934,43.042577,141.4611455,,surface,,
way/1110372936,43.0314277,141.4771,,surface,,
way/1110372937,43.0321666,141.4774194,,surface,,
way/1110372938,43.0365004,141.4397854,,surface,,
way/1110372976,43.1065482,141.5436814,,surface,,
way/1110373163,43.1106811,141.5727648,,surface,,
way/1110642238,43.070394,141.3721308,,,customers,
way/1111757983,43.0333593,141.332536,,surface,customers,3
way/1112239966,43.0773389,141.3988852,,,customers,
way/1112262744,43.0652769,141.3730291,,,customers,
way/1112300089,43.0885708,141.3938915,,,customers,
way/1112478045,43.0061683,141.4320621,,surface,,
way/1112478049,43.005383,141.432231,,rooftop,,
way/1112478050,43.0053961,141.4316675,,surface,,
way/1112591979,43.0608205,141.4103824,,,customers,
way/1114902877,43.0713692,141.3714395,,multi-storey,,
way/1115390278,43.0665569,141.307078,,,customers,
way/1115391401,43.0670537,141.3096247,,,customers,
way/1115621485,43.0803162,141.3105857,,,customers,
way/1115621598,43.0779619,141.3164266,,,customers,
way/1116309843,43.0870664,141.3626496,,,customers,
way/1116397502,43.1004949,141.3099427,,,customers,
way/1116398219,43.0919024,141.3249669,,,customers,
way/1116399047,43.0980864,141.3238396,,street_side,customers,
way/1116400693,43.098776,141.3258971,,,customers,
way/1116400694,43.0986233,141.3260446,,,customers,
way/1116400695,43.0986062,141.3264437,,,customers,
way/1117282601,43.080366,141.3207519,,,customers,
way/1117283092,43.0853735,141.3247762,,surface,customers,
way/1117283624,43.0870158,141.3264491,,,customers,
way/1117284244,43.083103,141.3221519,,,customers,
way/1117285943,43.0843813,141.318876,,,private,
way/1117285944,43.0840506,141.3183895,,,private,
way/1117286002,43.0838781,141.3198872,,,private,
way/1117286003,43.083678,141.3203468,,,private,
way/1117288031,43.0423516,141.3382447,南13条パーキング,surface,customers,
way/1117517377,43.0205953,141.3896082,,surface,,
way/1117582524,43.0521216,141.342706,,,customers,
way/1118196849,43.0407555,141.4354116,,,,
way/1118500243,43.0424003,141.4023638,,surface,customers,18
way/1118500244,43.0419222,141.4019462,,surface,no,
way/1118500245,43.0425001,141.4021414,,surface,permit,13
way/1118769065,43.0686029,141.2938284,,,customers,
way/1118887810,43.0539986,141.3676618,,,customers,
way/1118903631,43.054162,141.3840937,,surface,customers,
way/1118904109,43.0671739,141.3210929,,,customers,
way/1119083474,43.0869563,141.404399,,,customers,
way/1119272984,43.0765888,141.2922628,,,customers,
way/1119272985,43.0765036,141.2919992,,,customers,
way/1120031991,43.0278498,141.3642087,,,,
way/1120279563,43.0271196,141.3417554,レックス 南24条 パーキング,surface,customers,22
way/1120456695,43.0445375,141.3983728,,surface,private,
way/1120633664,43.0716336,141.3537937,,multi-storey,,
way/1121990560,43.0309216,141.339231,,surface,customers,
way/1122571202,43.3161088,141.4155023,,,,
way/1122571209,43.3178385,141.4184498,,,,
way/1123282716,43.0226412,141.4338814,,surface,customers,
way/1124765002,43.0661994,141.3266143,,surface,customers,3
way/1124871053,43.0195798,141.402966,,multi-storey,,
way/1124956554,43.1145634,141.3674213,,,,
way/1124956556,43.1134584,141.3674493,,,,
way/1125756539,43.122677,141.2000301,,,customers,
way/1125756540,43.122497,141.1990196,,,customers,
way/1127652133,42.9797775,141.4660143,,,,
way/1128133583,43.0608249,141.3543492,札幌大通地下駐車場,underground,,366
way/1128197938,43.0410258,141.4727925,,,,
way/1128438744,43.114619,141.306034,,surface,customers,
way/1128465160,43.0409045,141.4747237,,,,
way/1132088380,43.0722906,141.4077572,,,,
way/1132088904,43.0655015,141.2706108,,surface,customers,
way/1132088905,43.0656841,141.2700859,,,customers,
way/1132280210,43.0424053,141.4495012,,surface,,
way/1132280211,43.0422121,141.4527442,,surface,,
way/1132469266,43.1661048,141.0493067,,surface,,
way/1132788637,43.1610552,141.2507622,,,customers,
way/1133969056,43.1585507,141.3996954,,,customers,
way/1134405053,43.0284978,141.4337517,,multi-storey,,
way/1134527238,43.0662835,141.3756869,,,customers,
way/1134822689,43.065747,141.3687806,,,customers,
way/1134824402,43.0556389,141.3614812,,,customers,
way/1135081362,43.0757063,141.3631437,,,customers,
way/1135450109,43.3159839,141.4171867,,,customers,
way/1135450110,43.3994145,141.4345193,,,customers,
way/1135452990,43.3993311,141.4360881,,,customers,
way/1135454774,43.2445136,141.3712731,,,customers,
way/1135662688,43.0762318,141.3788253,,,customers,
way/1135675833,43.077025,141.3850733,,,customers,
way/1135695968,43.0916249,141.3613335,,,customers,
way/1135705534,43.0901445,141.3679997,,,customers,
way/1135830186,43.0916409,141.3766316,,,customers,
way/1135830727,43.1020032,141.3625578,,,customers,
way/1135836555,43.1038169,141.3467721,,,customers,
way/1135836672,43.1091144,141.3568551,,,customers,
way/1135839154,43.1080234,141.3755464,,,customers,
way/1135839336,43.1075798,141.3755891,,,customers,
way/1135841971,43.0913769,141.3935853,,,customers,
way/1135843396,43.090713,141.4027377,,,customers,
way/1135843397,43.0916278,141.4019112,,,customers,
way/1135843399,43.0919507,141.4021616,,,customers,
way/1135844781,43.1038315,141.3972007,,,customers,
way/1135846434,43.0902795,141.4170808,,,customers,
way/1135846601,43.1093364,141.4238756,,,customers,
way/1135910075,43.1256128,141.4114115,,,customers,
way/1135911016,43.1382637,141.3694673,,,customers,
way/1136105514,43.0428816,141.3939134,,,,
way/1136151405,43.0318503,141.338713,,surface,customers,
way/1136172862,42.9453705,141.4457575,,,,
way/1136456289,43.0747292,141.2814623,,,customers,
way/1136717660,43.0068671,141.4313188,,,,
way/1137750982,42.990132,141.3196853,,,customers,
way/1137751732,43.0727251,141.318192,,,customers,
way/1137752628,43.083803,141.2916649,,,customers,
way/1137827935,43.0745041,141.2649765,,,,
way/1137828924,43.0954718,141.2736787,,,customers,
way/1137829743,43.1091738,141.2788361,,,customers,
way/1137831189,43.1039904,141.2694918,,,customers,
way/1137832073,43.1110126,141.2483052,,,customers,
way/1137833286,43.1259414,141.226741,,,customers,
way/1137834978,43.1298142,141.2114772,,,customers,
way/1137949807,43.0883678,141.2725127,,surface,,
way/1141068606,43.196003,141.0025766,,surface,yes,
way/1141887847,42.9208376,141.5112617,,,,
way/1141887854,42.917741,141.5225402,,,,
way/1142168429,43.851293,141.5082856,,surface,,
way/1143910411,43.1130755,141.3689709,,,customers,
way/1143988312,43.0559176,141.3318111,,surface,,
way/1143988313,43.0556358,141.3331079,第1駐車場,,,
way/1144356059,43.0078659,141.3395453,,,customers,
way/1144356062,43.0079684,141.340114,,,customers,
way/1144539946,43.0139628,141.3457204,,,customers,
way/1144539949,43.0130427,141.3466533,,,customers,
way/1146139535,43.0498287,141.3526427,パークネット 札幌南8西5,surface,yes,
way/1146179489,43.2087152,140.9280865,,,,
way/1146461936,43.0208347,141.3832171,,,customers,
way/1146852528,43.1579246,141.0260029,,,,
way/1146852534,43.159352,141.0324973,,,,
way/1147051080,43.0802999,141.3655802,,,customers,
way/1147238036,43.0507095,141.3527864,,surface,customers,
way/1147238037,43.0499905,141.3532157,,surface,,
way/1147271784,42.9999093,141.4373235,,,,
way/1147302078,43.0771252,141.3593113,,surface,customers,
way/1147500839,43.0612943,141.3343873,三井のリパーク,surface,,7
way/1147503914,43.0620033,141.3058941,,,customers,
way/1147504190,43.0623834,141.3053198,,surface,,
way/1149044083,42.9764173,141.4610141,,,,
way/1149044085,42.9796505,141.4548802,,,,
way/1149341746,43.0065269,141.3841958,,surface,customers,
way/1149341747,43.0061827,141.3838187,,,customers,
way/1149409497,43.0753127,141.4833145,,,,
way/1149409500,43.0775052,141.4843628,,,,
way/1149427318,43.0032272,141.3844683,,,customers,
way/1149427319,43.0042242,141.3847244,,,customers,
way/1149432473,43.0004553,141.3821592,,,customers,
way/1149432474,43.000176,141.381981,,,,
way/1149541463,42.9999144,141.3811357,,,customers,
way/1149541464,42.9993396,141.3820219,,,customers,
way/1149548186,42.9975328,141.3791377,,,customers,
way/1149630524,42.9873894,141.4823596,,,,
way/1149630525,42.987773,141.4818236,,,,
way/1149655211,42.9949977,141.3772669,,,customers,
way/1149659101,43.0080562,141.3804153,,,,
way/1149725361,43.0213445,141.3838123,,,,
way/1150120225,43.1953789,141.2919923,,,,
way/1150855066,43.0700611,141.3353083,,,,
way/1150912765,43.0402579,141.3326766,,,customers,
way/1150941225,43.0400829,141.3361574,,,customers,
way/1150958397,43.0098728,141.3762547,,,customers,
way/1151099738,43.012889,141.3755265,,,customers,
way/1151099739,43.0129801,141.3759313,,,customers,
way/1151099740,43.0134291,141.3757985,,,private,
way/1151102540,43.0178006,141.4000562,,,customers,
way/1151102542,43.0136473,141.396796,,,customers,
way/1151102546,43.0144104,141.397967,,,customers,
way/1151102547,43.0140272,141.3976788,,,customers,
way/1151107144,43.0127518,141.3960623,,,customers,
way/1151169206,43.0151534,141.3973635,,,customers,
way/1151192983,43.0087073,141.3798861,,,customers,
way/1151196333,43.0150049,141.3689484,,,customers,
way/1151200236,43.0129401,141.3875495,,,customers,
way/1151200237,43.0125813,141.387646,,,customers,
way/1151241617,43.0230733,141.3918858,,,customers,
way/1151241618,43.023336,141.3912925,,,customers,
way/1151942679,43.0037024,141.4606151,,,,
way/1151942680,43.0046667,141.4610197,,,,
way/1151942684,43.0021486,141.4595845,,,,
way/1152422592,43.0286026,141.3929109,,,customers,
way/1153623454,43.0999829,141.319778,,,customers,
way/1153623456,43.098152,141.3196645,,,,
way/1153638550,43.0912541,141.3828532,,,,
way/1154488590,42.9902397,141.5525424,レ・ジェイド北海道ボールパーク立体駐車場,multi-storey,,
way/1155352820,43.1823393,141.0264152,,multi-storey,,
way/1155381524,43.1849901,141.0179251,,surface,customers,
way/1155381525,43.1853586,141.017251,,surface,customers,
way/1156242446,43.1354178,141.3294412,,surface,customers,
way/1156273769,42.9996871,141.4273622,,,,
way/1156923977,43.0514517,141.3915475,,,customers,
way/1156923978,43.0515269,141.3914432,,,customers,
way/1156941593,43.0518686,141.3279218,,,customers,
way/1157294105,42.990519,141.3506248,タイムズ,surface,,35
way/1157433960,43.0523738,141.3457358,三井のリパーク,surface,,12
way/1157435956,43.0512694,141.3492367,,,customers,
way/1157875876,43.0839714,141.3913289,,surface,,
way/1157875877,43.0837992,141.3910829,,surface,,
way/1157875878,43.0841322,141.3904139,,surface,,
way/1157875880,43.0672021,141.3682957,,surface,,
way/1158566656,43.0810911,141.4204453,,,customers,
way/1158567546,43.0738177,141.4119674,,,customers,
way/1158567547,43.073181,141.4094657,,,customers,
way/1158568113,43.0727417,141.408631,,,customers,
way/1158905252,43.0568294,141.3424683,,multi-storey,,
way/1159685987,42.9642536,141.4621093,,,,
way/1159685988,42.9646096,141.4623444,,,,
way/1159844964,43.1403552,141.3437035,,,customers,
way/1159844965,43.1403984,141.343369,,,customers,
way/1159844966,43.1404133,141.3430264,,,customers,
way/1159844967,43.1402737,141.3441497,,,customers,
way/1159849447,43.0723612,141.3674816,,,,
way/1159851265,43.0701156,141.3611107,,surface,permissive,
way/1159851266,43.0696972,141.3612175,,surface,permissive,
way/1161324665,43.0780782,141.3684052,,,,
way/1161733668,42.9839637,141.4569107,,,,
way/1161996795,43.0107158,141.4572781,,surface,,
way/1161996819,43.0108463,141.4547579,,,,
way/1161996820,43.0111724,141.4547906,,,,
way/1162303809,43.0923567,141.5279473,タイムズ,surface,,18
way/1162303810,43.0925436,141.5276315,タイムズ,surface,,34
way/1162303818,43.0911173,141.5269775,タイムズ,surface,,30
way/1162303819,43.0911836,141.5275026,,,private,
way/1162303820,43.0916041,141.526144,タイムズ,surface,,30
way/1162303826,43.093559,141.5297362,,,customers,
way/1162303827,43.0937177,141.5289898,,surface,customers,
way/1162303828,43.0922427,141.5275731,,,customers,
way/1162305123,43.0935305,141.5307525,,,customers,
way/1162320311,43.0908543,141.529652,,,customers,
way/1162324981,43.0910522,141.5293057,,surface,customers,
way/1162324982,43.0914108,141.529044,,,customers,
way/1162384729,43.0921463,141.5300821,,surface,customers,
way/1162392893,43.0858911,141.5072798,,surface,customers,
way/1162395217,43.1068649,141.5370918,,surface,customers,
way/1162396236,43.1156993,141.5484038,,,customers,
way/1162679167,43.059891,141.4845787,,surface,customers,
way/1162679951,43.0686005,141.481241,,surface,customers,
way/1162680407,43.0706435,141.4946063,,,customers,
way/1162680986,43.0787082,141.4970249,,surface,customers,
way/1162683213,43.0832799,141.5035367,,surface,customers,
way/1162706108,43.0808813,141.5065072,,surface,customers,
way/1162722495,43.0999052,141.549797,,surface,customers,
way/1162722496,43.1000827,141.5494598,,,customers,
way/1162722734,43.1026746,141.5613075,,surface,customers,
way/1162724191,43.1115908,141.5676021,,surface,customers,
way/1162797407,43.0972182,141.5160796,,surface,customers,
way/1162798616,43.104269,141.520336,,surface,customers,
way/1162798617,43.1043751,141.5206841,,surface,customers,
way/1162799394,43.0997297,141.5305153,,surface,customers,
way/1162800877,43.1151521,141.5211853,,surface,customers,
way/1162814417,43.0566958,141.4852904,,,,
way/1162884086,43.0754358,141.465325,,,,
way/1163007101,43.0527666,141.4112708,,surface,,
way/1163007106,43.0523989,141.4119012,,rooftop,,
way/1163037882,43.0665141,141.3562809,,surface,customers,
way/1163039754,43.0683893,141.3573126,,surface,customers,
way/1163326064,43.0361024,141.3920447,,,customers,
way/1163334470,43.0346337,141.3939957,,surface,customers,
way/1163348983,43.0085462,141.4517223,,,customers,
way/1163603814,42.9979573,141.4731453,,surface,,
way/1163603815,42.9971045,141.4732712,,surface,,
way/1163631111,43.0026928,141.4343807,,surface,,
way/1163631113,43.0015852,141.4337253,,surface,customers,
way/1163645814,43.0723663,141.3612761,,surface,customers,
way/1163648003,43.0766371,141.3594684,,surface,customers,
way/1163677110,43.0263092,141.4534769,三井のリパーク,multi-storey,yes,650
way/1164354513,43.8556942,141.5125471,,,,
way/1164370716,43.8533408,141.5094364,,,,
way/1171569430,43.1673179,140.8164601,,,,
way/1171569431,43.167784,140.8165522,,,,
way/1171569432,43.1678363,140.8159602,,,,
way/1175465342,43.0465002,141.3948427,三井のリパーク,surface,yes,
way/1175795287,43.0465938,141.3840465,ル・パルク,surface,yes,
way/1176276406,43.0295855,141.3950512,レックス 月寒中央 パーキング,surface,customers,8
way/1178700545,42.9915405,141.5479057,関係者専用駐車場3,,private,
way/1178701130,42.9921414,141.5485563,VIP駐車場,,,
way/1178707488,42.9905637,141.5479648,関係者専用駐車場2,,private,
way/1178707489,42.9911176,141.5485274,関係者専用駐車場1,,private,
way/1178708638,42.9926423,141.5490973,,surface,,
way/1178708639,42.9920603,141.5510481,,,,
way/1178708640,42.9912665,141.5527956,,,,
way/1178708642,42.9904834,141.5534953,,,,
way/1178708643,42.9906803,141.5521282,,,,
way/1178708958,42.9915184,141.5504548,,,,
way/1180163999,42.9880268,141.5522114,,,,
way/1180672224,42.9936069,141.5497069,えふたんパーキング,,,
way/1180677789,42.9899933,141.5458201,ポリーパーキング,,,
way/1181211282,43.585894,141.3869654,,,,
way/1181918206,43.0064427,141.350232,,surface,private,
way/1181918207,43.0067655,141.3505009,,surface,private,
way/1181918208,43.0072381,141.3519773,,surface,private,
way/1181926053,43.0073525,141.3486377,,surface,private,
way/1184127229,43.077854,141.3228474,,,,
way/1184144947,43.0057329,141.3511621,,,private,
way/1184144948,43.0054633,141.3512424,,,,
way/1184144949,43.0051633,141.3512308,,,,
way/1184144950,43.0048731,141.3512943,,,,
way/1184144951,43.0045806,141.3512605,,,,
way/1184144952,43.0042906,141.3512831,,,,
way/1184744120,43.0404433,141.3718945,,surface,customers,
way/1189282094,43.147588,141.2817069,,surface,,
way/1189692981,43.0455355,141.386051,,surface,customers,
way/1190945510,43.2089159,140.9973097,,surface,private,
way/1191581398,43.1877528,140.7920469,,surface,yes,
way/1196889148,43.0541405,141.3405933,,surface,customers,
way/1202262327,43.0756006,141.3051145,,,,
way/1202262328,43.0754076,141.3051789,,,,
way/1205663261,42.9909074,141.5541992,B7,,,
way/1206976302,43.0184578,141.3623736,,surface,customers,
way/1207665875,43.1920796,141.3163636,,,,
way/1210284306,43.0778201,141.4884384,,surface,customers,
way/1212864818,42.9897156,141.5451147,,,,
way/1213187544,42.9888363,141.5481669,C9,,,
way/1222586066,42.9650637,141.1658324,,surface,customers,
way/1223173541,43.0541833,141.3411885,,surface,customers,
way/1233542834,43.0397126,141.4699468,,,,
way/1233542835,43.0397385,141.4701634,,,,
way/1233542839,43.0413187,141.4728066,,,,
way/1235508106,43.0522584,141.3274077,,,,
way/1237524341,43.1240081,141.247113,,,,
way/1243958922,43.0766011,141.3547359,三井のリパーク,surface,yes,11
way/1251180371,43.1218728,141.250811,,,,
way/1251515843,43.1138845,141.2568196,,,,
way/1251517143,43.1144328,141.2593691,,,,
way/1252981558,43.113783,141.2580798,,surface,,
way/1253571544,43.148241,141.2932894,,,,
way/1257351705,43.0271682,141.4028818,,surface,customers,
way/1263615254,43.1798691,141.4357907,,,,
way/1263985499,43.058634,141.3752677,,,,
way/1264443466,43.1663819,141.2787715,,surface,,
way/1264679356,43.0453557,141.3666083,,,,
way/1265795819,43.0782394,141.4209013,,surface,private,
way/1265795823,43.0777727,141.4221002,,surface,private,
way/1265795831,43.0768872,141.4216737,,surface,private,
way/1266007516,43.0471227,141.3956766,,surface,,15
way/1267091663,43.0971129,141.2782221,,surface,customers,
way/1269268736,42.9828738,141.4646537,,,,
way/1271036666,43.0263444,141.3700557,,surface,customers,13
way/1272629414,43.025429,141.3680816,,surface,,12
way/1272629420,43.0259995,141.3684162,,surface,,
way/1272629421,43.0263773,141.3684338,,surface,,19
way/1273557087,43.0224759,141.3676263,,surface,,
way/1273964130,43.1972272,140.9959741,,,,
way/1273987875,43.0245688,141.366569,,,,
way/1273994970,43.0437065,141.4044645,,surface,customers,
way/1273994976,43.0434796,141.4051295,,surface,customers,10
way/1273994979,43.0434016,141.401342,,surface,permit,
way/1273994980,43.0435911,141.4014316,,surface,private,
way/1273994981,43.0435289,141.4008872,,surface,permit,
way/1273994998,43.0425317,141.4007399,,surface,,
way/1274089898,43.0269923,141.3686432,,surface,,
way/1274089899,43.0255459,141.3691012,,surface,,
way/1274089900,43.0277469,141.370595,,surface,,
way/1274089901,43.0278322,141.3706246,,surface,,
way/1274089906,43.0256892,141.3727973,,surface,customers,
way/1274420840,43.0679493,141.5466841,,,,
way/1274420841,43.0701756,141.5454066,,,,
way/1274420842,43.0695571,141.543364,,,,
way/1274465339,43.1008333,141.304942,,,,
way/1274474212,43.1026406,141.3041746,,,,
way/1274555811,43.0245194,141.3649211,,,,
way/1274555812,43.0248864,141.3649542,,,,
way/1274555813,43.0250193,141.3649677,,,,
way/1274555819,43.028199,141.3668417,,,,
way/1274555823,43.0236473,141.3678013,,surface,,
way/1274555825,43.0279121,141.3678444,,surface,,11
way/1276671327,43.0071372,141.3643158,,,,
way/1276671330,43.0095995,141.3646235,,surface,,
way/1276671345,43.009949,141.3649742,,surface,,
way/1276671346,43.0099081,141.3651943,,surface,,
way/1276671347,43.0101539,141.3651507,,,,
way/1278173642,43.0112156,141.363881,,surface,,
way/1278173647,43.0114674,141.3651865,,surface,,
way/1278173654,43.0108455,141.3633856,,surface,,
way/1279241701,43.0121762,141.3631808,,surface,,
way/1279241708,43.0122249,141.3627043,,,,
way/1279241709,43.0122407,141.3625137,,,,
way/1279811132,43.0123962,141.3660964,,surface,,
way/1279811144,43.0129981,141.3654439,,surface,,
way/1279811149,43.0133497,141.3657075,,surface,customers,15
way/1279857150,43.1360874,141.2471996,,surface,private,
way/1279857151,43.1353802,141.2466156,,,private,
way/1279857152,43.1352752,141.2477357,,,private,
way/1279857153,43.135811,141.2445035,,surface,private,
way/1280509739,43.012585,141.3624406,,surface,,
way/1281859640,43.0144242,141.3664485,,surface,,
way/1284407211,43.0148384,141.3640176,,surface,,
way/1285071310,43.005308,141.342716,,surface,,
way/1285088180,43.0158585,141.3644524,,,,
way/1285088184,43.0156871,141.3659727,,surface,customers,
way/1287033005,43.0167692,141.365071,,,,
way/1287612842,43.1163725,141.470885,,,,
way/1288205898,43.0118337,141.3599926,,surface,,
way/1290162310,43.044959,141.3974629,,surface,yes,
way/1290162311,43.0447648,141.3973267,,surface,,
way/1290162312,43.044824,141.3971485,,surface,,
way/1290162313,43.0451966,141.3975976,,surface,yes,
way/1290162314,43.0452915,141.3973186,,surface,private,
way/1290386039,43.0423579,141.3937891,,surface,customers,
way/1290386045,43.0426456,141.3931482,,surface,customers,
way/1292543023,43.0400503,141.3982807,,surface,customers,
way/1293310058,43.0157396,141.3622365,,surface,,
way/1294625535,43.0160343,141.3581715,,surface,private,
way/1294625536,43.0157307,141.3582119,,surface,private,
way/1296663049,43.0539888,141.3108592,,,,
way/1297214882,43.0574743,141.3870247,,rooftop,customers,
way/1297453209,43.0627353,141.3462598,,surface,customers,
way/1297453214,43.0646072,141.3464492,,surface,private,
way/1297453225,43.0639808,141.3474077,,surface,customers,
way/1297453226,43.06328,141.3474016,,surface,customers,5
way/1297453227,43.0630025,141.3478416,,surface,customers,49
way/1297453231,43.0628491,141.3469611,,surface,private,
way/1297453232,43.0640103,141.3466061,,surface,,
way/1297478006,43.0657096,141.3466921,,surface,customers,3
way/1299495640,43.0446198,141.4017056,,surface,customers,10
way/1299530528,43.0545491,141.3144531,,,,
way/1299530537,43.0544729,141.3122449,,,,
way/1299615353,43.0394596,141.3712311,,surface,customers,
way/1300029398,43.0170701,141.3601089,,surface,,
way/1300661229,43.1194785,141.4758543,,,,
way/1300875415,43.0911089,141.4375081,,,,
way/1300875435,43.0861464,141.4378138,,,,
way/1300908241,43.0589389,141.3570564,,surface,,
way/1300908242,43.0582816,141.3537355,,surface,,
way/1301276488,43.0141181,141.3553701,,surface,,
way/1301657345,43.070407,141.5972577,,,,
way/1301657346,43.0702564,141.5978005,,,,
way/1301689982,43.018311,141.3615124,,surface,,
way/1301689983,43.0180455,141.3613024,,surface,,
way/1302234455,43.0784577,141.404999,,,,
way/1302508806,43.0276926,141.3760703,,surface,,
way/1302780861,43.0176735,141.3661146,,surface,,
way/1302780868,43.0185684,141.3663259,,surface,,
way/1302780869,43.0184739,141.366545,,surface,,
way/1302979736,43.0605415,141.3618596,,surface,,
way/1303222131,43.0527253,141.49698,,surface,,
way/1303234238,43.035029,141.4717443,,surface,,
way/1303255820,43.0547193,141.3758562,,surface,,
way/1303255821,43.0545498,141.3760371,,surface,,
way/1303255837,43.0555928,141.375056,,surface,,
way/1303283635,43.0549335,141.3344718,,surface,,
way/1303412011,43.0192135,141.365999,,surface,,
way/1303423132,43.0483432,141.353117,,surface,,
way/1304011248,43.0778177,140.9794125,,surface,customers,
way/1304011262,43.07764,140.9815823,,surface,customers,
way/1304011265,43.0768621,140.982922,,surface,customers,
way/1304011266,43.0758175,140.9852422,,surface,customers,
way/1304011271,43.0757185,140.9838789,,surface,customers,
way/1304011283,43.0690867,140.9881965,,surface,customers,
way/1304011290,43.0690975,140.989529,,surface,customers,
way/1304011294,43.0678786,140.9879284,,surface,customers,
way/1304018872,43.1975697,140.8555368,,surface,customers,
way/1304030444,43.1810081,141.0089546,,surface,customers,
way/1304048919,43.0718891,141.0837557,,surface,customers,
